cat_id,field,value,valid_starting_at,valid_ending_at
18468182,age,1 Year 2 Months ,2023-07-08 17:09:22+00:00,
18989734,age,10 Months 4 Days ,2023-07-08 17:09:22+00:00,
18989734,cafe_cat,True,2023-07-08 17:09:22+00:00,
18989734,kid_approved,True,2023-07-08 17:09:22+00:00,
18989734,dog_approved,True,2023-07-08 17:09:22+00:00,
18989734,description,"Sambal and Sriracha may have spicy names, but they are as sweet as can be. They are very attached and are always snuggling together. Sriracha (black and white) is adventurous and loves to play. She is always the first to check out a new space or toy while her brother watches from afar. Sambal (black) has ""grumpy old man"" energy, and he would love to take a snooze in the sunshine with his sister. If you have a heated blanket, that's your ticket to all-night snuggles. These adorable siblings will bring so much joy to your home, both from their love for each other and their pending love for you!",2023-07-08 17:09:22+00:00,
18570818,age,1 Year 1 Month ,2023-07-08 17:09:22+00:00,
19062612,age,1 Year 3 Months ,2023-07-08 17:09:22+00:00,
18759102,age,4 Years 11 Months ,2023-07-08 17:09:22+00:00,
19014862,age,11 Years 0 Months ,2023-07-08 17:09:22+00:00,
18989033,age,7 Years 7 Months ,2023-07-08 17:09:22+00:00,
19381074,url,https://catcafebk.com/our-cats/?cat=19381074,2023-07-08 17:09:22+00:00,
19381074,cat_name,Adventureland & Epcot,2023-07-08 17:09:22+00:00,
19381074,age,3 Months 1 Day ,2023-07-08 17:09:22+00:00,
19381074,cafe_cat,False,2023-07-08 17:09:22+00:00,
19381074,kid_approved,False,2023-07-08 17:09:22+00:00,
19381074,dog_approved,False,2023-07-08 17:09:22+00:00,
19381074,companion_cat,False,2023-07-08 17:09:22+00:00,
19381074,bonded_pair,True,2023-07-08 17:09:22+00:00,
19381074,single_cat,False,2023-07-08 17:09:22+00:00,
19381074,type,Domestic Short Hair ,2023-07-08 17:09:22+00:00,
19381074,description,"Adventureland is a total cuddly black and white tuxedo cutie! Adventureland loves snuggles, mealtime, and whatever Epcot has, in that order. He is quick to warm up and wants to be by your side no matter what—scrolling through Instagram? Him, too. Cleaning the bathroom? He will supervise. He will let you know when it is time to eat. He plays hard and naps harder. A lovebug through and through, you will fall in love with his big purr. Epcot is a gray and white girlie, Epcot loves to do her own thing in her own time. She is slower to warm up than her brother but will gladly accept toys and treats until she’s ready to cuddle up. When it is time to rest, she wants the spot next to you. She loves toy mice, cardboard boxes, and strings. Epcot enjoys playing with toys, Churu, and whatever Adventureland is playing with. Both kitties love to snuggle with each other for naps and with you overnight! Epcot is a little skittish and relies on Adventureland to let her know when things are okay. These two kittens love to play and they love attention. These two cats are bonded and must be adopted together -- applications for just one of them will not be processed. Please note that they may not yet be spayed/neutered -- their adoption fee may be higher to cover their surgeries.",2023-07-08 17:09:22+00:00,
19452563,url,https://catcafebk.com/our-cats/?cat=19452563,2023-07-08 17:09:22+00:00,
19452563,cat_name,Aegon & Rhaenyra,2023-07-08 17:09:22+00:00,
19452563,age,3 Months 25 Days ,2023-07-08 17:09:22+00:00,
19452563,cafe_cat,False,2023-07-08 17:09:22+00:00,
19452563,kid_approved,False,2023-07-08 17:09:22+00:00,
19452563,dog_approved,False,2023-07-08 17:09:22+00:00,
19452563,companion_cat,False,2023-07-08 17:09:22+00:00,
19452563,bonded_pair,True,2023-07-08 17:09:22+00:00,
19452563,single_cat,False,2023-07-08 17:09:22+00:00,
19452563,type,Domestic Short Hair (short coat) ,2023-07-08 17:09:22+00:00,
19452563,description,"Introducing Rhaenyra and Aegon: the dynamic duo of kitten cuteness! Rhaenyra is a remarkably agile bundle of energy. With her tail perpetually standing tall, she'll keep herself entertained for hours as she pounces, chases, and engages in epic battles with her favorite toy jellyfish. Aegon, Rhaenyra's brother, is the perfect balance to her playful nature. While he shares her love for excitement, he approaches new experiences with a touch more caution (though he is adorably curious). Aegon absolutely loves belly rubs, and you'll often find him rolling over for some well-deserved pampering. When it's time to unwind, both kittens will happily join you on the couch, cuddling up for a cozy evening of TV watching. Rhaenyra and Aegon are not only the best of friends, but they also effortlessly extend their playful and affectionate nature to other cats. They will be a perfect addition to your home as a solo pair or as new members of your multi-cat household. In addition to their fun lil personalities, Rhaenyra and Aegon are exceptionally well-behaved kittens. They've mastered the art of keeping their claws and teeth to themselves – you won't have to worry about them scratching your furniture or nipping you. If you’re looking for a duo that will turn your living room into a playground of hilarity and your lap into the Iron Throne of Snuggles, these two are for you.",2023-07-08 17:09:22+00:00,
17351058,url,https://catcafebk.com/our-cats/?cat=17351058,2023-07-08 17:09:22+00:00,
17351058,cat_name,Angelo,2023-07-08 17:09:22+00:00,
17351058,age,6 Years 8 Months ,2023-07-08 17:09:22+00:00,
17351058,gender, Male,2023-07-08 17:09:22+00:00,
17351058,cafe_cat,True,2023-07-08 17:09:22+00:00,
17351058,kid_approved,True,2023-07-08 17:09:22+00:00,
17351058,dog_approved,True,2023-07-08 17:09:22+00:00,
17351058,companion_cat,True,2023-07-08 17:09:22+00:00,
17351058,bonded_pair,False,2023-07-08 17:09:22+00:00,
17351058,single_cat,True,2023-07-08 17:09:22+00:00,
17351058,type,Domestic Short Hair ,2023-07-08 17:09:22+00:00,
17351058,description,"Angelo loves you already and hasn't even met you yet! This cat is truly the life of the party. From the moment he landed in his foster home, he's been nothing but purrs and leg rubs and face rubs and nose bumps and snuggles. His hefty brow and chubby cheeks may give him the illusion of a grouchy disposition, but don't let that fool you! He's almost always purring and thinks hanging with humans is the absolute best so be prepared to give him a lot of attention. Angelo doesn't really notice or mind other cats or dogs, his main passion is humans, and he will declare it to you with all the Italian passion implied by his name. If you want a social, attention-loving, and authoritative feline friend, Angelo is the cat for you! Angelo is FIV+ and will live a normal healthy and long life when provided with quality care such as a balanced diet and yearly wellness exams (like any cat). As FIV+ is not transmittable between neutered/spayed cats under normal circumstances, we are happy for FIV+ cats to mingle with FIV- cats in their adoptive homes.",2023-07-08 17:09:22+00:00,
19130200,url,https://catcafebk.com/our-cats/?cat=19130200,2023-07-08 17:09:22+00:00,
19130200,cat_name,Annie Ernaux,2023-07-08 17:09:22+00:00,
19130200,age,1 Year 9 Months ,2023-07-08 17:09:22+00:00,
19130200,gender, Female,2023-07-08 17:09:22+00:00,
19130200,cafe_cat,False,2023-07-08 17:09:22+00:00,
19130200,kid_approved,False,2023-07-08 17:09:22+00:00,
19130200,dog_approved,False,2023-07-08 17:09:22+00:00,
19130200,companion_cat,False,2023-07-08 17:09:22+00:00,
19130200,bonded_pair,False,2023-07-08 17:09:22+00:00,
19130200,single_cat,False,2023-07-08 17:09:22+00:00,
19130200,type,Domestic Short Hair ,2023-07-08 17:09:22+00:00,
19130200,description,"Like her namesake, Annie Ernaux is analytical and introspective. While mostly (or completely) blind, she is curious and playful. While wary of new people, she can be won over with patience and treats — you’ve never met a sweeter cat around mealtime. Annie loves to play and would be happiest in a home with a young and energetic feline friend.",2023-07-08 17:09:22+00:00,
19453314,url,https://catcafebk.com/our-cats/?cat=19453314,2023-07-08 17:09:22+00:00,
19453314,cat_name,Awassi & Polypay,2023-07-08 17:09:22+00:00,
19453314,age,3 Months 19 Days ,2023-07-08 17:09:22+00:00,
19453314,cafe_cat,False,2023-07-08 17:09:22+00:00,
19453314,kid_approved,False,2023-07-08 17:09:22+00:00,
19453314,dog_approved,False,2023-07-08 17:09:22+00:00,
19453314,companion_cat,False,2023-07-08 17:09:22+00:00,
19453314,bonded_pair,True,2023-07-08 17:09:22+00:00,
19453314,single_cat,False,2023-07-08 17:09:22+00:00,
19453314,type,Domestic Short Hair ,2023-07-08 17:09:22+00:00,
19453314,description,"Awassi and Polypay are two peas in a pod! They both absolutely love to be pet, purr up a storm, and are incredibly playful in the best way. Their favorite toys are a little mouse on a string and springs because they get to chase them all over the apartment! Both of them are also really great with visitors, have respectable litter box habits, and are not easily startled by loud noises like a vacuum. Polypay is such a sweet boy - he is a lover and not a fighter. When he gets tired he likes a good snuggle. On the other hand, Awassi is adventurous and always explores new items that are brought into the apartment. He loves to play for longer periods of time and then enjoy a nice nap. These two chill and confident kittens are ready to find their forever home together!",2023-07-08 17:09:22+00:00,
19140983,url,https://catcafebk.com/our-cats/?cat=19140983,2023-07-08 17:09:22+00:00,
19140983,cat_name,Ayka & Myka,2023-07-08 17:09:22+00:00,
19140983,age,8 Months 13 Days ,2023-07-08 17:09:22+00:00,
19140983,gender, Female,2023-07-08 17:09:22+00:00,
19140983,cafe_cat,False,2023-07-08 17:09:22+00:00,
19140983,kid_approved,True,2023-07-08 17:09:22+00:00,
19140983,dog_approved,True,2023-07-08 17:09:22+00:00,
19140983,companion_cat,False,2023-07-08 17:09:22+00:00,
19140983,bonded_pair,True,2023-07-08 17:09:22+00:00,
19140983,single_cat,False,2023-07-08 17:09:22+00:00,
19140983,type,Domestic Short Hair ,2023-07-08 17:09:22+00:00,
19140983,description,"Sister Ayka and Myka love to cuddle and will use you as their body pillow. They’re very curious as and play with each other and any toy (or not even a toy) they can get their paws on. Sometimes they have boxing matches between each other and have no issues jumping very high if it means play time. They are good with other cats, even if that friendliness is not reciprocated.",2023-07-08 17:09:22+00:00,
19381172,url,https://catcafebk.com/our-cats/?cat=19381172,2023-07-08 17:09:22+00:00,
19381172,cat_name,Batman,2023-07-08 17:09:22+00:00,
19381172,age,7 Years 3 Months ,2023-07-08 17:09:22+00:00,
19381172,gender, Male,2023-07-08 17:09:22+00:00,
19381172,cafe_cat,False,2023-07-08 17:09:22+00:00,
19381172,kid_approved,False,2023-07-08 17:09:22+00:00,
19381172,dog_approved,False,2023-07-08 17:09:22+00:00,
19381172,companion_cat,True,2023-07-08 17:09:22+00:00,
19381172,bonded_pair,False,2023-07-08 17:09:22+00:00,
19381172,single_cat,True,2023-07-08 17:09:22+00:00,
19381172,type,Domestic Short Hair ,2023-07-08 17:09:22+00:00,
19381172,description,"Batman is the loveliest gray gentleman! Though slow to warm at first, he has come out of his shell and proved that there is nothing he loves more than human company. Batman is always searching for a lap to snuggle up on or a friendly hand for head scratches. His favorite place to sleep is in bed next to his human! Batman is outgoing and chatty, but still startles easily, and would probably be happy in a relatively calm household. He enjoys playtime but more than anything just likes to chill by his human’s side and be loved on. Please consider adopting this angel boy! He has had a tough go of it and deserves a peaceful and loving home to spend his days in.",2023-07-08 17:09:22+00:00,
19304906,url,https://catcafebk.com/our-cats/?cat=19304906,2023-07-08 17:09:22+00:00,
19304906,cat_name,Bean,2023-07-08 17:09:22+00:00,
19304906,age,2 Years 0 Months ,2023-07-08 17:09:22+00:00,
19304906,gender, Male,2023-07-08 17:09:22+00:00,
19304906,cafe_cat,True,2023-07-08 17:09:22+00:00,
19304906,kid_approved,False,2023-07-08 17:09:22+00:00,
19304906,dog_approved,False,2023-07-08 17:09:22+00:00,
19304906,companion_cat,False,2023-07-08 17:09:22+00:00,
19304906,bonded_pair,False,2023-07-08 17:09:22+00:00,
19304906,single_cat,False,2023-07-08 17:09:22+00:00,
19304906,type,Domestic Short Hair ,2023-07-08 17:09:22+00:00,
19304906,description,"Bean is a tall gentleman with dreamy amber eyes who will offer his belly for rubs with gentle chirps-n-purrs as his greeting. This tabby loves to explore on his own or with you as his trusty companion. He is yet to find a toy that does not pique his interest, however his current interest is balls and chaseable things. While he loves to play, Bean is equally happy to relax and just enjoy being in your company.",2023-07-08 17:09:22+00:00,
19336022,url,https://catcafebk.com/our-cats/?cat=19336022,2023-07-08 17:09:22+00:00,
19336022,cat_name,Bean-Sack Sackman,2023-07-08 17:09:22+00:00,
19336022,age,11 Months 5 Days ,2023-07-08 17:09:22+00:00,
19336022,gender, Male,2023-07-08 17:09:22+00:00,
19336022,cafe_cat,False,2023-07-08 17:09:22+00:00,
19336022,kid_approved,False,2023-07-08 17:09:22+00:00,
19336022,dog_approved,False,2023-07-08 17:09:22+00:00,
19336022,companion_cat,False,2023-07-08 17:09:22+00:00,
19336022,bonded_pair,False,2023-07-08 17:09:22+00:00,
19336022,single_cat,False,2023-07-08 17:09:22+00:00,
19336022,type,Domestic Short Hair ,2023-07-08 17:09:22+00:00,
19336022,description,"Bean-sack Sackman (nicknamed Mr. Beans in our household) is an adorable 9 month old mini panther who loves cuddles and playing fetch. While shy at first, once Bean-sack Sackman realizes pets and cuddles are on offer, he’ll be your best pal. He will park himself on your lap in order to get better ear rubs and tail scritches. He enjoys playing fetch, particularly with toilet paper rolls or small shiny cat toys. He is also a world class climber and no window sill is safe when he decides he wants to bird watch. Bean-sack Sackman is friendly with other cats and would make an excellent playful companion for another cat or group of cats.",2023-07-08 17:09:22+00:00,
19133432,url,https://catcafebk.com/our-cats/?cat=19133432,2023-07-08 17:09:22+00:00,
19133432,cat_name,Bear,2023-07-08 17:09:22+00:00,
19133432,age,9 Years 1 Month ,2023-07-08 17:09:22+00:00,
19133432,gender, Female,2023-07-08 17:09:22+00:00,
19133432,cafe_cat,True,2023-07-08 17:09:22+00:00,
19133432,kid_approved,False,2023-07-08 17:09:22+00:00,
19133432,dog_approved,False,2023-07-08 17:09:22+00:00,
19133432,companion_cat,False,2023-07-08 17:09:22+00:00,
19133432,bonded_pair,False,2023-07-08 17:09:22+00:00,
19133432,single_cat,False,2023-07-08 17:09:22+00:00,
19133432,type,Domestic Long Hair ,2023-07-08 17:09:22+00:00,
19133432,description,"Bear is a fluffy monster who loves other cats. She is shy around humans, but adores scritches when she feels safe. While she loves food, she is also incredibly smart so not very easy to bribe. She would make a great companion for a brave cat looking for a sidekick and a human with patience. She’s also willing to work as a swiffer to clean under your couch.",2023-07-08 17:09:22+00:00,
19384005,url,https://catcafebk.com/our-cats/?cat=19384005,2023-07-08 17:09:22+00:00,
19384005,cat_name,Bebe,2023-07-08 17:09:22+00:00,
19384005,age,3 Years 8 Months ,2023-07-08 17:09:22+00:00,
19384005,gender, Female,2023-07-08 17:09:22+00:00,
19384005,cafe_cat,False,2023-07-08 17:09:22+00:00,
19384005,kid_approved,False,2023-07-08 17:09:22+00:00,
19384005,dog_approved,False,2023-07-08 17:09:22+00:00,
19384005,companion_cat,True,2023-07-08 17:09:22+00:00,
19384005,bonded_pair,False,2023-07-08 17:09:22+00:00,
19384005,single_cat,True,2023-07-08 17:09:22+00:00,
19384005,type,Domestic Short Hair ,2023-07-08 17:09:22+00:00,
19384005,description,"Bebe is a shy, gentle girl who, deep down, loves head scratches and squeezy treats even though she tries her best to hide it. She will definitely need some time and lots of pep talks to help her feel safe and comfortable, though she might momentarily forget and stretch out belly side up if you’re giving her a good brushing. She is small, plump, and has round, expressive eyes, which will make her look like a kitten forever! She is extremely gentle even when stuck in scary situations (like being put in the carrier or meeting new people) - she won’t use her claws on anything other than making biscuits and her teeth for anything other than eating crunchy treats. That being said, she will likely need to stay in a quiet home with no other pets. It will be so rewarding to watch her grow into the confident and loving cat she is!",2023-07-08 17:09:22+00:00,
19316818,url,https://catcafebk.com/our-cats/?cat=19316818,2023-07-08 17:09:22+00:00,
19316818,cat_name,Bellafonte,2023-07-08 17:09:22+00:00,
19316818,age,2 Years 1 Month ,2023-07-08 17:09:22+00:00,
19316818,gender, Male,2023-07-08 17:09:22+00:00,
19316818,cafe_cat,True,2023-07-08 17:09:22+00:00,
19316818,kid_approved,True,2023-07-08 17:09:22+00:00,
19316818,dog_approved,False,2023-07-08 17:09:22+00:00,
19316818,companion_cat,True,2023-07-08 17:09:22+00:00,
19316818,bonded_pair,False,2023-07-08 17:09:22+00:00,
19316818,single_cat,True,2023-07-08 17:09:22+00:00,
19316818,type,Domestic Short Hair ,2023-07-08 17:09:22+00:00,
18989746,url,https://catcafebk.com/our-cats/?cat=18989746,2023-07-08 17:09:22+00:00,
18989746,cat_name,Brillo,2023-07-08 17:09:22+00:00,
18989746,age,3 Years 5 Months ,2023-07-08 17:09:22+00:00,
18989746,gender, Male,2023-07-08 17:09:22+00:00,
18989746,cafe_cat,False,2023-07-08 17:09:22+00:00,
18989746,kid_approved,False,2023-07-08 17:09:22+00:00,
18989746,dog_approved,True,2023-07-08 17:09:22+00:00,
18989746,companion_cat,False,2023-07-08 17:09:22+00:00,
18989746,bonded_pair,False,2023-07-08 17:09:22+00:00,
18989746,single_cat,False,2023-07-08 17:09:22+00:00,
18989746,type,Domestic Short Hair ,2023-07-08 17:09:22+00:00,
18989746,description,"Brillo is a big, beautiful boy whose award-winning personality will make a most welcome addition to your home. This chill dude will cuddle on your chest or lap when you’re hanging out and greet you in the morning on the other side of your pillow. He LOVES to play — whether with a toy mouse or wand, or giving chase to another cat — he even tolerates dogs! Brillo can show the rough side of his playfulness by being a bit bitey so he needs a home with another active feline friends and humans to help him practice good behavior — no kids, please!",2023-07-08 17:09:22+00:00,
19426352,url,https://catcafebk.com/our-cats/?cat=19426352,2023-07-08 17:09:22+00:00,
19426352,cat_name,Bumbershoot,2023-07-08 17:09:22+00:00,
19426352,age,5 Years 4 Months ,2023-07-08 17:09:22+00:00,
19426352,gender, Male,2023-07-08 17:09:22+00:00,
19426352,cafe_cat,False,2023-07-08 17:09:22+00:00,
19426352,kid_approved,False,2023-07-08 17:09:22+00:00,
19426352,dog_approved,False,2023-07-08 17:09:22+00:00,
19426352,companion_cat,False,2023-07-08 17:09:22+00:00,
19426352,bonded_pair,False,2023-07-08 17:09:22+00:00,
19426352,single_cat,False,2023-07-08 17:09:22+00:00,
19426352,type,Domestic Short Hair ,2023-07-08 17:09:22+00:00,
19426352,description,"Bumbershoot is an adorable little orange and white guy worthy of all your love and devotion. While he may take some time to warm up to all the pets you want to give him, Bumbershoot will win you over by ever so gently licking Churu off of your finger. It doesn’t take much to get Bumbershoot purring, as a simple head scratch after his dinner ought to do the trick. Bumbershoot is the most gentle boy with giant golden eyes that will melt your heart. He is quiet and well-behaved, and would likely thrive in a calm, peaceful home. Your patience is sure to pay off quickly in exchange for Bumbershoot’s precious love and affection! This cat has been diagnosed with a heart murmur and would benefit from an echocardiogram -- we would appreciate it if their potential adopter could help us cover this cost in lieu of an adoption donation.",2023-07-08 17:09:22+00:00,
19130146,url,https://catcafebk.com/our-cats/?cat=19130146,2023-07-08 17:09:22+00:00,
19130146,cat_name,Carlton,2023-07-08 17:09:22+00:00,
19130146,age,3 Years 5 Months ,2023-07-08 17:09:22+00:00,
19130146,gender, Male,2023-07-08 17:09:22+00:00,
19130146,cafe_cat,False,2023-07-08 17:09:22+00:00,
19130146,kid_approved,True,2023-07-08 17:09:22+00:00,
19130146,dog_approved,False,2023-07-08 17:09:22+00:00,
19130146,companion_cat,True,2023-07-08 17:09:22+00:00,
19130146,bonded_pair,False,2023-07-08 17:09:22+00:00,
19130146,single_cat,True,2023-07-08 17:09:22+00:00,
19130146,type,Domestic Short Hair ,2023-07-08 17:09:22+00:00,
19130146,description,"Carlton loves affection, catnip and people. This chatty guy will make it known when he wants attention! He is generally pretty relaxed, but he does love to play — especially with a wand toy. He is good with children and meeting new people and would be happy in a home with multiple humans to give him scritches and snuggles.",2023-07-08 17:09:22+00:00,
19475403,url,https://catcafebk.com/our-cats/?cat=19475403,2023-07-08 17:09:22+00:00,
19475403,cat_name,Carton & Parcel,2023-07-08 17:09:22+00:00,
19475403,age,1 Year 5 Months ,2023-07-08 17:09:22+00:00,
19475403,gender, Female,2023-07-08 17:09:22+00:00,
19475403,cafe_cat,True,2023-07-08 17:09:22+00:00,
19475403,kid_approved,False,2023-07-08 17:09:22+00:00,
19475403,dog_approved,False,2023-07-08 17:09:22+00:00,
19475403,companion_cat,False,2023-07-08 17:09:22+00:00,
19475403,bonded_pair,True,2023-07-08 17:09:22+00:00,
19475403,single_cat,False,2023-07-08 17:09:22+00:00,
19475403,type,Domestic Short Hair ,2023-07-08 17:09:22+00:00,
19475403,description,"Carton and Parcel are two beautiful and playful cats. They were found in a taped-up box full of kittens left outside Brooklyn Cat Café a few months ago. Since then, they’d come a long way in learning to love and trust humans. Parcel is an orange and gray cat who’s very social and loves to cuddle. She can be a bit shy at first and tends to hide from strangers, but once she’s comfortable, she’ll follow you around the house, loudly demanding attention and pets. She’ll even jump into your lap while you’re working from home and crawl into bed with you to cuddle. Carton is the pure gray one and definitely takes more time to come around to people, but can also be so affectionate once she does. She’s a little more reserved than Parcel but still loves sitting next to her preferred human and having her fur stroked – not so much being picked up and carried. Parcel loves playing with other cats, and they are both good with friendly dogs that won’t chase them. They may not do as well with pushier dogs or young children.",2023-07-08 17:09:22+00:00,
19130092,url,https://catcafebk.com/our-cats/?cat=19130092,2023-07-08 17:09:22+00:00,
19130092,cat_name,Casey Stengel,2023-07-08 17:09:22+00:00,
19130092,age,4 Years 3 Months ,2023-07-08 17:09:22+00:00,
19130092,gender, Male,2023-07-08 17:09:22+00:00,
19130092,cafe_cat,False,2023-07-08 17:09:22+00:00,
19130092,kid_approved,False,2023-07-08 17:09:22+00:00,
19130092,dog_approved,False,2023-07-08 17:09:22+00:00,
19130092,companion_cat,True,2023-07-08 17:09:22+00:00,
19130092,bonded_pair,False,2023-07-08 17:09:22+00:00,
19130092,single_cat,True,2023-07-08 17:09:22+00:00,
19130092,type,Domestic Short Hair ,2023-07-08 17:09:22+00:00,
19130092,description,"Casey Stengel is the sweetest young cat rescued from the streets of East Flatbush. He loves headbutts almost as much as he loves treats. He is big on playtime and sometimes gets so riled up that he’ll take a swat or bite at an arm or leg, which he is working on with his foster, but will need some help from you, too. He is often happy to chase certain toys (or even his tail) on his own when he gets the zoomies, and occasionally he even requests to play fetch. Casey doesn’t mind water and has been known to splash around the bathroom sink or even the shower. He loves people and may get along with children and with other cats or a dog. When he doesn’t have the zoomies, Casey loves to chill out, and can often be seen lounging contentedly with his spotted belly on display.",2023-07-08 17:09:22+00:00,
19118387,url,https://catcafebk.com/our-cats/?cat=19118387,2023-07-08 17:09:22+00:00,
19118387,cat_name,Coco,2023-07-08 17:09:22+00:00,
19118387,age,1 Year 8 Months ,2023-07-08 17:09:22+00:00,
19118387,gender, Male,2023-07-08 17:09:22+00:00,
19118387,cafe_cat,True,2023-07-08 17:09:22+00:00,
19118387,kid_approved,False,2023-07-08 17:09:22+00:00,
19118387,dog_approved,False,2023-07-08 17:09:22+00:00,
19118387,companion_cat,False,2023-07-08 17:09:22+00:00,
19118387,bonded_pair,False,2023-07-08 17:09:22+00:00,
19118387,single_cat,False,2023-07-08 17:09:22+00:00,
19118387,type,Domestic Short Hair ,2023-07-08 17:09:22+00:00,
19118387,description,"Coco is a friend to every cat he meets. This youngish fellow (we think between 1-2 years old) is completely blind, but so is love! All Coco wants is a cat (or several) to curl up with and a patient human to give head scritches. Coco needs a quiet home with at least one cat who is in need of a snuggle partner. He is also obsessed with fish and does amazing head bobs when trying to locate any last morsel. Coco was brought in as part of a TNR project and we realized that he wasn't a good candidate to return due to sight and neurological issues (he’s a bit wobbly) — it must have been so hard for him to survive outside!",2023-07-08 17:09:22+00:00,
19072619,url,https://catcafebk.com/our-cats/?cat=19072619,2023-07-08 17:09:22+00:00,
19072619,cat_name,Cookie & Cleo,2023-07-08 17:09:22+00:00,
19072619,age,1 Year 9 Months ,2023-07-08 17:09:22+00:00,
19072619,gender, Female,2023-07-08 17:09:22+00:00,
19072619,cafe_cat,False,2023-07-08 17:09:22+00:00,
19072619,kid_approved,False,2023-07-08 17:09:22+00:00,
19072619,dog_approved,False,2023-07-08 17:09:22+00:00,
19072619,companion_cat,False,2023-07-08 17:09:22+00:00,
19072619,bonded_pair,True,2023-07-08 17:09:22+00:00,
19072619,single_cat,False,2023-07-08 17:09:22+00:00,
19072619,type,Domestic Short Hair ,2023-07-08 17:09:22+00:00,
19072619,description,"Cookie and Cleo are playful and bonded sisters. Cleo loves to chase flies and feathers. Cookie love to play, she will throw around the space piece of dry food and jump on it to eat it as if it was a prey. They both absolutely love to watch outside the window, Cookie prefers to roll on her back so you can scratch her belly. They prefer to be pet on the ground and not picked up and are great with kids.",2023-07-08 17:09:22+00:00,
19153026,url,https://catcafebk.com/our-cats/?cat=19153026,2023-07-08 17:09:22+00:00,
19153026,cat_name,Corsair,2023-07-08 17:09:22+00:00,
19153026,age,2 Years 4 Months ,2023-07-08 17:09:22+00:00,
19153026,gender, Male,2023-07-08 17:09:22+00:00,
19153026,cafe_cat,False,2023-07-08 17:09:22+00:00,
19153026,kid_approved,False,2023-07-08 17:09:22+00:00,
19153026,dog_approved,False,2023-07-08 17:09:22+00:00,
19153026,companion_cat,True,2023-07-08 17:09:22+00:00,
19153026,bonded_pair,False,2023-07-08 17:09:22+00:00,
19153026,single_cat,True,2023-07-08 17:09:22+00:00,
19153026,type,Domestic Short Hair ,2023-07-08 17:09:22+00:00,
19153026,description,"Meet Corsair, a handsome male tabby cat with striking markings and a personality to match! This lovable feline is looking for his forever home where he can shower his new family with love, affection, and plenty of purrs. Corsair is an absolute people pleaser who adores spending time with his human companions. Whether it's cuddling up on the couch for a Netflix marathon or following you around the house for some quality one-on-one time, Corsair is always up for some fun and affection. One of Corsair's favorite things in the world is treats! He loves them so much that he will even do some tricks for them if you ask nicely and do a little training. And if you're looking for a feline that loves to be held, Corsair is your guy. He enjoys being cradled like a baby and will purr contentedly while you give him a good snuggle. Despite his affectionate nature, Corsair is also quite independent and loves to explore his surroundings. He's a curious cat who enjoys playing with toys and climbing on things, so make sure to have plenty of scratching posts and cat trees around for him to explore. If you're looking for a loving, playful, and affectionate feline companion who will be your loyal companion for life, then Corsair is the cat for you! Adopt him today and see for yourself why he's the perfect addition to any family.",2023-07-08 17:09:22+00:00,
19426359,url,https://catcafebk.com/our-cats/?cat=19426359,2023-07-08 17:09:22+00:00,
19426359,cat_name,Dandelion & Marshmallow,2023-07-08 17:09:22+00:00,
19426359,age,9 Months 4 Days ,2023-07-08 17:09:22+00:00,
19426359,cafe_cat,False,2023-07-08 17:09:22+00:00,
19426359,kid_approved,False,2023-07-08 17:09:22+00:00,
19426359,dog_approved,False,2023-07-08 17:09:22+00:00,
19426359,companion_cat,False,2023-07-08 17:09:22+00:00,
19426359,bonded_pair,True,2023-07-08 17:09:22+00:00,
19426359,single_cat,False,2023-07-08 17:09:22+00:00,
19426359,type,Domestic Short Hair ,2023-07-08 17:09:22+00:00,
19426359,description,"Dandelion (M) and Marshmallow (F) are two very sweet and fun, yet cautious older kittens. They love to play and get along with other cats. Dandelion will purr and let you pet and brush his luxurious mane. We predict he will be a fabulous “lap” cat soon enough. Marshmallow is more playful, but people shy, and enjoys running around playing with her brother and other cats. She likes the  cat scratcher more than getting pet by people. They are long hair cats and are very friendly, they don't usually hiss unless they are still getting to know you and you move very fast near them, they are calm cats and don't meow much.Some of their favorite toys include feather toys and a cat dancer, Marshmallow is not the biggest fan of treats but Dandelion will eat them for her. They have been moved around quite a few times and they are definitely ready to settle in their forever home.",2023-07-08 17:09:22+00:00,
19335096,url,https://catcafebk.com/our-cats/?cat=19335096,2023-07-08 17:09:22+00:00,
19335096,cat_name,Earthquake & Wildfire,2023-07-08 17:09:22+00:00,
19335096,age,9 Months 6 Days ,2023-07-08 17:09:22+00:00,
19335096,cafe_cat,False,2023-07-08 17:09:22+00:00,
19335096,kid_approved,False,2023-07-08 17:09:22+00:00,
19335096,dog_approved,False,2023-07-08 17:09:22+00:00,
19335096,companion_cat,False,2023-07-08 17:09:22+00:00,
19335096,bonded_pair,True,2023-07-08 17:09:22+00:00,
19335096,single_cat,False,2023-07-08 17:09:22+00:00,
19335096,type,Domestic Short Hair ,2023-07-08 17:09:22+00:00,
