id,url,name,age,gender,cafe_cat,kid_approved,dog_approved,companion_cat,bonded_pair,single_cat,type,description,system_import_at
18950812,https://catcafebk.com/our-cats/?cat=18950812,Pajamas,1 Year 3 Months , Female,False,False,False,True,False,True,Domestic Short Hair ,"Pajamas is a sweet and shy girl who is slowly coming out of her shell. This dainty girl loves to play and makes a good office buddy while working. She does need her personal space, but is gradually showing more and more curiosity about engaging with her foster human. She is a great eater and treats are a fabulous way to her heart. Pajamas especially enjoys cozy nooks, Churus, and getting toys stuck under furniture so they’re more of a challenge. She would likely be perfectly happy as your one and only cat, but she also does not appear to be bothered by other cats and interacting with her foster sister is helping her to open up. It is a joy to see her grow increasingly more comfortable being inside with people.",2023-03-13 13:36:56+00:00
18844513,https://catcafebk.com/our-cats/?cat=18844513,Pam,2 Years 6 Months , Female,False,False,False,True,False,True,Domestic Short Hair ,"Sweet like jam, Pam is a cute, quiet, cautious little babe. She spends her days loafing in various locations: beds and couches and closets, oh my! Once you can get close enough for a pet or a snuggle, she’s a sucker for a chin scratch. When the floodgates open, she’s a purr machine, prancing back and forth and rubbing nearby furniture to ask for more loves. She tends to play hard to get, and has been spotted playing with toys late at night when she thinks no one is watching. She has quite the squeaky meow (which feels appropriate), and will call to you at meal times and prance nearby till she is served. She is easily startled and has a strong aversion to the sound of running water (goofy) — but she is also a master of forgiveness and is easily tempted by all varieties of treats. Simply, Pam is a gentle soul. Her story began when she was found living with her sister wife partner outdoors tending to a family of kittens. When she was rescued and relieved of her motherly duties, Pam had a big sigh of relief. Pam is looking for a quiet, patient forever home where she can hit snooze, over, and over. Find more videos and photos of Pam in her foster home on Instagram: @crownstreetfosters.",2023-03-13 13:36:56+00:00
17952492,https://catcafebk.com/our-cats/?cat=17952492,Papa Watkins Riverdale,10 Years 0 Months , Male,False,False,False,True,False,True,Domestic Short Hair ,"Sometimes the best things are worth the wait – and sweet Papa Watkins is a great example. Sick and scared when he first went to foster, this guy slowly and surely became healthier and started to blossom into a more confident companion. He now LOVES head pets and scritches and seeks out attention from his foster parents, no longer running and hiding when he’s scared.. Papa Watkins is a champion napper and eater and will never say no to a pet or treat. He loves to chase balls around the apartment and he’s developed an adorable tendency to drool when he’s super content. His newest way of asking for attention is to lay down at your feet, placing a paw or his head directly on your foot just to say he’s there. This sweetheart needs a home where his new family can spoil him with love and attention. Papa Watkins had been living in a slightly managed outdoor colony for a couple of years, but was always too busy fighting or hanging with the lady cats to go into a trap, until one bitter cold night when he was scavenging through recycling and hungry enough to get rescued. Papa Watkins is FIV+ and will live a normal, healthy life when provided with quality care such as a balanced diet and yearly wellness exams (like any cat). As FIV+ is not transmittable between neutered/spayed cats under normal circumstances, we are happy for FIV+ cats to mingle with FIV- cats in their adoptive homes.",2023-03-13 13:36:56+00:00
18950699,https://catcafebk.com/our-cats/?cat=18950699,Parfum,8 Years 2 Months , Male,False,True,False,True,False,True,Domestic Short Hair ,"Parfum is the sweetest cat and all he wants is to be loved! He started having full conversations with his foster on his drive home and hasn’t stopped since. This oh so sweet boy loves belly rubs (his sweet spot), chin scritches and being held like a baby and is so affectionate he doesn’t mind being smothered in kisses. He will get into your lap every once in a while, but most of the time he is glad to just be by your side, especially when sleeping. He is a very active and busy biscuit maker and spends the rest of his time meowing for attention, asking for treats or snoozing in a comfy spot. Parfum is in need of dental surgery.",2023-03-13 13:36:56+00:00
18435719,https://catcafebk.com/our-cats/?cat=18435719,Paste & Undo,11 Months 1 Day , Male,True,True,True,False,True,False,Domestic Short Hair ,"Undo and Paste are a pair of lively and sweet brothers. These two initially shy boys have become quite snuggly and vocal as their appetites and demands continue to grow. They both very much enjoy surrounding themselves with toys and stalking and pouncing on each other through a kitty tunnel. These boys enjoy pets, scritches, and belly rubs. They have begun to socialize and love to follow around the resident cats. Undo and Paste enjoy snuggling and giving kisses to their foster parents, especially first thing in the morning - you can tell they are happy to see you. These heartbreakers are adorable and fun and so playful - a constant heart explosion.",2023-03-13 13:36:56+00:00
19080825,https://catcafebk.com/our-cats/?cat=19080825,Peeta & Tao,11 Months 5 Days , Male,True,True,True,False,True,False,Domestic Short Hair ,"Tao and Peeta are adorably bonkers. These extremely affectionate brothers want to cuddle, play and just generally have fun. Tao (black) is a brave investigator who likes to inspect every nook and cranny. He’s enchanted with the faucet and will stick his head under running water until he’s almost drenched — this guy is determined to fully understand indoor plumbing! Peeta (gray) carries himself more maturely, and approaches his naps with professional dignity. He will loudly announce when it’s time to eat or when he wants pets, although he is courteous enough not to do so at night. These boys love to love and are great with other cats, kids and dogs.",2023-03-13 13:36:56+00:00
17539613,https://catcafebk.com/our-cats/?cat=17539613,Petra & Paula,1 Year 9 Months , Female,False,True,False,False,True,False,Domestic Short Hair (short coat) ,"Petra and Paula are nearly identical 6 month old tuxedo sisters! They were rescued with a third sibling in the Sheepshead Bay area, where these three kittens were trying to survive in the back of a medical office, hiding under the porch. They are healthy, playful and moderately active. They both love to be around people and to play with each other and other cats. They are spayed, free from parasites, , vaccinated, tested negative for FIV/FeLV and microchipped. Petra and Paula must be adopted together. They are being fostered in Midwood and their rescuer can arrange either a video or in person meeting. *Courtesy Posting: This cat is being independently offered for adoption by a rescuer who is not a representative of BBAWC or Brooklyn Cat Cafe. The rescuer offering this cat is responsible for the content of this post and any medical records and vaccines. BBAWC and Brooklyn Cat Cafe cannot vouch for any information in this post. An adoption fee will be charged by the rescuer.",2023-03-13 13:36:56+00:00
19014845,https://catcafebk.com/our-cats/?cat=19014845,Pluto,1 Year 8 Months , Male,False,False,False,True,False,True,Domestic Short Hair ,"Pluto is a very sweet and active boy who is very curious to explore new spaces. He purrs quite a bit and likes to rub up against legs.  He is often amenable to being picked up and snuggled, while other times preferring more space (particularly in the evenings!). He likes to know what is happening and will follow you to the restroom and keep you company. He will often curl up at your feet or sit next to you on the couch if he sees you settled in one place. He likes to play but is not a fan of toys that make squeaky noises. He gets a bit startled by loud noises and quick movements, so a home without children may be best.",2023-03-13 13:36:56+00:00
19074816,https://catcafebk.com/our-cats/?cat=19074816,Polymer,9 Months 7 Days , Female,True,True,True,False,False,False,Domestic Short Hair ,"Polymer is a cuddly and playful beauty. She loves scritches, snuggles and every toy she encounters. Polymer is looking for a home with another young feline friend.",2023-03-13 13:36:56+00:00
18849368,https://catcafebk.com/our-cats/?cat=18849368,Quip & Remsen,7 Months 25 Days ,,False,False,True,False,True,False,Domestic Short Hair ,"Quip is a high-energy firecracker. She is inquisitive, athletic, and will chase any toy you throw at her. Expect a nightly case of the zoomies and overall playfulness that will keep you enchanted. She definitely requires a keen eye, as she’s known to get into trouble and has a feisty side. When she’s not in daredevil mode, she is absurdly affectionate. She will climb all over you in the middle of your work, sleep, whenever. She loves to make biscuits and curl up on people’s necks, so expect a good cuddling when she’s tired out. Bonus: she feels like a cloud, will the softest, prettiest fur ever. She can be a bit rough when playing with other cats, so make sure you watch her carefully and can deter any aggressiveness. Remsen is more reserved than his BFF, but definitely has some of that kitten energy. He is super affectionate but may take longer to open up. His face resembles a mini tiger, and he has a gorgeous, thick, and warm tabby coat. Remsen is a little genius cat, who loves finding hidden treats and discovering whatever climbing spots you have. He adores treats andhis favorite time is meal-time. In between waiting for dinner and lunch, he's typically cozied up on a pillow or next to the window watching TV or people.",2023-03-13 13:36:56+00:00
18948885,https://catcafebk.com/our-cats/?cat=18948885,Ray & Egon,6 Months 12 Days ,,True,True,True,False,True,False,Domestic Short Hair ,"Ray and Egon are two adorable lap cats. Ray (tuxedo) loves sleeping on his foster lap and curling up next to his foster dad. His purr motor is always on. Egon (brown tabby) is a bit shyer, but loves to play. These two kittens love to run around, chase laser dots and keeping their fosters safe from the blanket monster.",2023-03-13 13:36:56+00:00
19048801,https://catcafebk.com/our-cats/?cat=19048801,Ricky & Sandy,7 Months 18 Days , Female,False,True,True,False,True,False,Domestic Short Hair ,"Sandy and Rikki are the sweetest pair. Sandy is curious, sweet, and playful. She is the first one to run at the sound of incoming meals, to jump at an empty lap, or pounce on a tantalizing toy. Rikki started off shy, but now she can't wait to be picked up and pet, even occasionally gently placing paws on your hands for better attention. Rikki may be little, but she's a powerful wrestler and an insistent cuddler. She also loves to follow you around even when her help isn't needed!",2023-03-13 13:36:56+00:00
18384155,https://catcafebk.com/our-cats/?cat=18384155,Rock & Paper,11 Months 15 Days , Male,False,True,True,False,True,False,Domestic Short Hair ,"Rock and Paper are a couple of mild mannered siblings whose personalities perfectly complement each other.  They are both very social once they have adjusted to their environment and do not want to miss out on anything going on in the house. Are you working? Paper will supervise from your lap or next to your computer while Rock naps in a box nearby. Are you cooking? Both kitties will play around in the kitchen to keep you company. Are you watching TV? They will happily join you on the couch for snuggles. Rock is curious and courageous once he has adapted to his new environment and will snuggle with you for ages. If you start scratching him behind his ear he will actively push against your hand to show you he wants more. It takes a little longer to win Paper’s trust, but with some bribery (treats) Paper will also be a great snuggle buddy. They love to chase each other around, admire their reflections in the mirror and play with string toys. While they are not huge fans of strangers yet, they are very loving and loyal to people they know.",2023-03-13 13:36:56+00:00
18924644,https://catcafebk.com/our-cats/?cat=18924644,Rye & Swiss,6 Months 19 Days ,,True,True,True,False,True,False,Domestic Short Hair ,"Sisters Rye and Swiss are energetic and entertaining sweethearts that love to play, purr and snuggle. They want to be a part of your day from beginning to end. Rye (gray tuxedo) will leap high and whip around for colorful streamer toys. When he's worn out, he’ll plop onto whoever is on the couch and purr for pets and chin rubs. Swiss (calico) loves nothing more than inspecting a running bathroom faucet. When held like a baby, she melts and purrs. She is very food motivated, especially if it’s your food, she would like some please, pretty please.",2023-03-13 13:36:56+00:00
19004882,https://catcafebk.com/our-cats/?cat=19004882,Sativa,2 Years 8 Months , Female,False,False,True,False,False,False,Domestic Short Hair ,"Sativa is a small cat with a big attitude. She is adventurous and energetic and loves to explore, play, run, jump and climb. She sees everyone as a possible playmate: humans, other cats, and even big dogs. She'd do best in a home where she'll get plenty of playtime and enrichment and where animal housemates won't be overwhelmed by her playful energy. Sativa also has a snuggly side. Once she's tired out, she enjoys curling up for a nap. Sativa is looking for a new home after her previous owner lost his housing. She previously lived with other cats and with a large dog. Her sister Indica is also available for adoption, they can be adopted together or separately, as they are not bonded.",2023-03-13 13:36:56+00:00
18666840,https://catcafebk.com/our-cats/?cat=18666840,Scotty,5 Years 4 Months , Male,False,True,False,True,False,True,Domestic Short Hair ,"With dazzling golden eyes and a peaceful disposition, Scotty is a delightful companion with nothing but love to give. This guy loves a good nap and is happiest when he's getting head and chin pets. In between naps and pets, he likes to spend time on his scratch pad. Although he's not sure what to make of catnip, it sure does bring out his party side! If he isn't napping, exploring, by your side, or on his scratch pad, you might find him admiring his reflection in the mirror. Love this guy's confidence! At bedtime, he'll give you a quick goodnight cuddle before settling at your feet for the night. Scotty is super easy going, so if you don't want him in bed, he's likely to happily find another cozy spot. He is around five and would do best as an only cat. He may be ok with older children as long as they are gentle with him.",2023-03-13 13:36:56+00:00
19015699,https://catcafebk.com/our-cats/?cat=19015699,Serena,, Female,False,False,False,False,False,False,Domestic Short Hair ,"Serena is a super sweet and playful calico girl. She loves pats and will purr like crazy, headbutt for more, and even roll over onto her back for belly scritches! She’s energetic and adores toys of all kinds (especially anything with feathers). She’s always up for interactive play with a wand toy, but also happy to play by herself with her catnip mouse. Serena can be a little shy at first, but is easily won over with scritches and treats. She’s still learning about laps and hasn’t figured out that she can crawl up herself, but in the meantime she’s happy to be placed there for snuggles. Her other hobbies include following her human around the house, watching the washing machine spin (she’s absolutely mesmerized), and rolling around cutely on the floor in hopes of getting pats. Serena is curious and friendly with other cats and needs to be adopted into a home with a playful companion — adoptions for her as a single cat will be ignored.",2023-03-13 13:36:56+00:00
18949220,https://catcafebk.com/our-cats/?cat=18949220,Shallot & Water Chestnut,5 Months 12 Days , Female,False,True,True,False,True,False,Domestic Short Hair ,"Shallot, Arrowhead, and Water Chestnut are total and complete goofs. They are little bundles of energy that love to run around and play with each other until they are exhausted, and then they take a long nap piled on top of each other in their cat bed. Shallot is a tabby girl with a white stripe on her face and is definitely the leader of the pack. She loves stuffed mice toys and especially loves the laser pointer. Now and then she gets in a cuddly mood and wants nothing more than to snuggle up to your face. Arrowhead is a tabby wit a white “mountain” pattern on his face. He sometimes still gets jumpy and runs away when he sees his fosters coming, but when he’s feeling brave and they pet him, he starts purring right away. He loves to play with his sisters, and he even likes to cuddle with his humans at night. Water Chestnut is the gray girl. She tends to be a bit calmer than her brother and sister, but when she’s in the mood she’ll play and run around with them too. She’s an expert at finding the coziest looking spots to sleep. If you pick her up she’ll let you hold her for as long as you’ll rub her tummy. These three kittens are sweet, silly, and playful. They’d be great in any home that’s ready to embrace their energy and give them lots of love and attention. They can be adopted as a trio, two of them as a pair, or one of them with another kitten their age. All three are equally friends and will be happy as long as they have a playmate.",2023-03-13 13:36:56+00:00
18663589,https://catcafebk.com/our-cats/?cat=18663589,Shiitake & Reishi,9 Months 12 Days , Male,False,True,True,False,True,False,Domestic Short Hair ,"Shiitake and Reishi are loving, look-alike brothers with distinct personalities that make the perfect pair. Shiitake is eager one for pets and food, wrapping himself around your legs to always ask for more. Reishi is more laid back , calm and sweet, quietly loving pets. Shiitake is very curious and adventurous while Reishi is more independent and easily entertains himself with a good box — on top or inside, big or small, he will find a way to make good use of any leftover box. There are a few things these boys have in common including a devotion to treats, a love for playing together and a deep appreciation for cuddling on a sunny spot on the couch. These smart brothers are learning how to do tricks! Although still in the early stages of their training, they have already mastered how to sit. Bring these boys home and teach them their next trick!",2023-03-13 13:36:56+00:00
18587747,https://catcafebk.com/our-cats/?cat=18587747,Shrub & Riff,10 Months 8 Days ,,False,True,True,False,True,False,Domestic Short Hair ,"Shrub and Riff are a low key-pair of best buds who love to play together and play tricks on each other. Riff often initiates and Shrub is always very keen to respond. Shrub is very sweet and social. He loves to cuddle and will lounge on a table while his human works. Riff is gradually overcoming her shy side — while she is still a bit jumpy, she is becoming much more comfortable. She is very smart and will look for opportunities to play.",2023-03-13 13:36:56+00:00
18895745,https://catcafebk.com/our-cats/?cat=18895745,Sinead,11 Years 0 Months , Female,False,False,False,True,False,True,Domestic Short Hair ,"Sinead is the sweetest orange girl in Brooklyn! She loves companionship and though she’s not a huge cuddler, she’ll follow you wherever you go and curl up in a ball nearby. She loves to be pet and purrs at the slightest bit of attention. She's a curious cat and always looking out of the window at the world below. At 10, she’s not as playful as a young kitten, but occasionally gets in the mood to goof around. Mostly, she is a gentle and loving animal, grateful to be in the company of others and always eager for her next meal!",2023-03-13 13:36:56+00:00
19048789,https://catcafebk.com/our-cats/?cat=19048789,Sipha,2 Years 0 Months , Female,False,False,False,True,False,True,Domestic Short Hair ,"Sipha loves nothing more than to be pet, and bonus points if she’s sitting in your lap while you do it. She’ll purr non-stop, offer you her chin, and give you loving headbutts. Sipha was likely someone’s pet at some point, but has been living on the streets for a while. She was being fed by a kind person and has had at least two litters. As a result, while she adores humans, she’s a wary cat and frightens easily at loud noises and sudden movements. Don’t worry about her disappearing under the bed for too long, however. Just offer her cuddles and she’ll come right back out. Sipha is a very chill cat (not a whole lot of zoomies to deal with) and would do better as your one-and-only pet in a household free of children.",2023-03-13 13:36:56+00:00
18468182,https://catcafebk.com/our-cats/?cat=18468182,Slater & Reddy,10 Months 20 Days , Male,False,True,True,False,True,False,Domestic Short Hair ,"Slater and Reddy are adorable brothers who love nothing more than a good wrestle or snuggle session with one another. They’re both quite playful and can’t resist a cat toy or a found piece of string. Slater is a white and tabby mix who is sweet as can be and loves to eat. Slater enjoys exploring the house and is really respectful of everyone around him. He has warmed up to our family beautifully, and is incredibly sweet with our young kids. He can easily be lured with a treat or some good scratches behind the ears. He’s particularly attentive at meal time and is always the first to his dish. He’s super gentle and careful with his claws and is a joy to have around the house. Reddy is a beautiful, soft and shy black and white cat with a playful streak. He takes a lot of cues from his brother and has begun warming up to our family. He’s also gentle and never aggressive, but can be quite skittish and spends a fair amount of time under the couch. However he truly can’t resist a toy and is always in the mix at playtime.",2023-03-13 13:36:56+00:00
18989734,https://catcafebk.com/our-cats/?cat=18989734,Sriracha & Sambal,6 Months 9 Days ,,False,False,False,False,True,False,Domestic Short Hair ,"Sambal and Sriracha may have spicy names, but they are as sweet as can be. They are very attached and are always snuggling together. Sriracha (black and white) is adventurous and loves to play. She is always the first to check out a new space or toy while her brother watches from afar. Sambal (black) has ""grumpy old man"" energy with his love of warm spaces and long naps. He is very protective of his sister. These two will bring so much joy to your home, both from their love for each other and their pending love for you!",2023-03-13 13:36:56+00:00
18259405,https://catcafebk.com/our-cats/?cat=18259405,Sultana,4 Years 8 Months , Female,False,True,True,False,False,False,Domestic Short Hair ,"Sultana may be the friendliest cat that you’ll ever meet and will brighten your day with her great energy and personality. When she arrived at her foster home, she walked straight out of the carrier and requested head scritches. No matter where you go in your home,, Sultana will be right behind you trying to participate in whatever you’re doing. She gets along well with other cats and is looking for a home with another friendly feline.",2023-03-13 13:36:56+00:00
18986903,https://catcafebk.com/our-cats/?cat=18986903,Sunnydale High,3 Years 1 Month , Female,False,False,False,True,False,True,Domestic Short Hair ,"Sunnydale High is a super sweet and quiet ginger girl. She absolutely adores wand toys, treat tubes, as well as scritches on her forehead and in front of her ears. She can get spooked easily, but she’s getting braver as she gets more comfortable. She would do well with a patient adopter willing to go at her pace, especially since she appreciates her independence. Sunnydale is FIV+ and will live a normal, healthy life when provided with quality care such as a balanced diet and yearly wellness exams (like any cat). As FIV+ is not transmittable between neutered/spayed cats under normal circumstances, we are happy for FIV+ cats to mingle with FIV- cats in their adoptive homes.",2023-03-13 13:36:56+00:00
18570818,https://catcafebk.com/our-cats/?cat=18570818,Tampico & Saint Cyr,10 Months 1 Day ,,False,True,True,False,True,False,Domestic Short Hair ,"Tampico and Saint Cyr are two adorable kittens that will fill your house with joy -- and they know tricks! Tampico understands “sit”, and Saint Cyr knows “shake”. Tampico is smart, but a bit shy. She likes to play with toy rats and loves to snuggle. Once she hears you sit down she will be on your lap in an instant. She purrs so loud that you can hear her from across the room. Although she can be a real hide-and-seek player in the beginning, after she gets to know you, she will be with you everywhere around the house. Saint Cyr is more playful. He likes to explore and play with everything he can find (even a tissue). He is a real foodie and loves treats, but sometimes he will be more interested in human food than his own. Saint Cyr doesn't like cuddles that much, but he will greet you with rubs even if you are just coming out of your room.",2023-03-13 13:36:56+00:00
19062612,https://catcafebk.com/our-cats/?cat=19062612,Temporary Shadow,11 Months 12 Days , Female,False,True,True,False,False,False,Domestic Short Hair ,"Temporary Shadow is an active and cuddly young cat. She loves to be pet around her head and will roll around her back to ask for belly rubs. She is very energetic and constantly playing, although she does occasionally take a quick break for a snooze. She is quick to adapt to new environments and would be happiest in a home with an age appropriate feline friend.",2023-03-13 13:36:56+00:00
17748054,https://catcafebk.com/our-cats/?cat=17748054,Terry Gross & Dave Davies,5 Years 1 Month ,,False,True,True,False,True,False,Domestic Short Hair ,"Dave Davies and Terri Gross are two chubby, cuddly best friends who love cuddles and naps. They have no problem seeking out attention if they feel like they aren’t getting enough, but they’re also content sleeping their days away (preferably in the sun on a cozy blanket). With goofy personalities and loud purrs, Dave and Terri are perfect if you’re looking for lots of affection and laid-back cats. They often entertain each other as well, so you don’t have to worry about making sure they’re getting enough play time. In fact, they love to chase each other around with a toy before snuggling up together for some shut eye. At the end of the day, get ready for two kitties who will love you with their whole hearts. Want more Dave and Terri content? Check out their instagram @dave.and.terri for more cuteness!",2023-03-13 13:36:56+00:00
18441872,https://catcafebk.com/our-cats/?cat=18441872,That's Amore,5 Years 6 Months , Male,False,False,False,True,False,True,Domestic Short Hair ,"That's Amore is a very gentle, adorable white and gray tabby who loves a good pet – especially head scritches. He’s a little shy and quiet at first, but will purr sweetly at you once he starts getting more comfortable and meow little greetings every time he sees you walk into a room. He also loves to play and occasionally pounce at your toes from under the bed. Once you start petting him, he won’t let you stop! That's Amore is in need of dental surgery so we are asking for the potential adopter to partner with us to help cover this vet bill. In lieu of an adoption fee, we are asking for a larger donation and/or assistance crowdsourcing. We realize it's not doable for everyone, but we are trying our best to provide the best care possible.",2023-03-13 13:36:56+00:00
18931580,https://catcafebk.com/our-cats/?cat=18931580,The Real Don Steal,5 Years 4 Months , Male,False,False,False,True,False,True,Domestic Long Hair (long coat) ,"Say hello to The Real Don Steal — a mellow adult gentleman of tremendous floof. He enjoys lounging around and looking out the window or snuggling up in a suitcase under the bed.  If given the opportunity to snuggle with humans, he will most likely jump right in, although he's still fairly shy and tentative so it does take some patience to get him out of his shell. He has zero interest in snuggling (or doing anything else for that matter) with other cats, and must be the only cat in the home. A crucial aspect of Don Steele is that he is the sworn enemy of all TVs or large screens of that nature. The minute the TV goes on, he looks up terrified at the TV like ""YOU AGAIN! How did you find me here?! You'll never get me!!!"" and then either he ducks under the bed or runs from the room in total terror. (He is specifically ultra-disturbed by the Roku jungle screensaver.) He's been working on building up screen tolerance in foster, but has only made it up to tolerance of a 13"" computer screen. Thus, he's probably best suited to someone who does not watch a ton of TV/doesn't have one of those magic mirror gyms where the mirror comes to life as a person.",2023-03-13 13:36:56+00:00
19015676,https://catcafebk.com/our-cats/?cat=19015676,Thumbs Up & Stuart,6 Months 3 Days , Male,False,True,True,False,True,False,Domestic Short Hair ,"These two purr-machines are the sweetest guys you’ll ever meet. They are always seen snuggled up to each other in the kitty bed grooming each other. Stuart is a total lover. As soon as you get near him, he purrs loudly and rubs up against you for snuggles. This pirate kitty always wants to play and hop up on laps for cuddles.  Thumbs Up is a bit more cautious than his BFF – while the first to explore, he takes his time to get to know you more snuggling in. His extra thumbs come in handy for playing with Stuart.",2023-03-13 13:36:56+00:00
18864246,https://catcafebk.com/our-cats/?cat=18864246,Timon,1 Year 9 Months , Male,True,True,True,False,False,False,Domestic Short Hair ,"Timon is a friendly guy who adores other cats and can't wait to find his BFF. Rescued with his siblings from next to a dumpster, he is the only meerkat who hasn't yet found his forever home. He gets along well with all of the cats at the cafe and would be happy to be adopted with one of his roommates or would be thrilled to join a home with another friendly feline. When not frolicking and wrestling with his buddies, Timon enjoys perching on comfy couches and looking handsome.",2023-03-13 13:36:56+00:00
18759102,https://catcafebk.com/our-cats/?cat=18759102,Tito Howard,4 Years 7 Months , Male,False,True,False,True,False,True,Domestic Short Hair ,"Tito is huge cheeks with a little bit of a cat – seriously, the size of Tito's cheeks make every chipmunk jealous! Tito also might be part dog. He comes running when called as long as it comes with scritches. He is very fond of the bed and has also recently discovered the lap. Be prepared to be trapped for hours as this guy really likes to snuggle. Just make sure your glass has plenty of Tito’s in it before your lap does, and you’re set for movie night snuggled on the couch! Tito has FeLV so needs to be adopted as a single cat or into a home with another cat positive for feline leukemia (we think that Tito would prefer a home all to himself). Although generally cats with FeLV have shorter lifespans than other cats, Tito is currently in great health.",2023-03-13 13:36:56+00:00
18636992,https://catcafebk.com/our-cats/?cat=18636992,Toffee,1 Year 0 Months , Female,False,True,True,False,False,False,Domestic Long Hair ,"Toffee is gorgeous and spunky with a long fluffy tail that often makes her look like a foxy cat. Toffee is super friendly and sweet-natured. She loves cuddles and plopping herself on her humans or following them around the house. She is energetic, playful and very curious about other pets. You can often spot her head peeking out from around the corners, the stairs, or under the couch. She loves climbing on things, jumping near you undetected, and coming close to your food to remind you of her existence. Toffee needs to be adopted with another feline friend or to a home with an existing young cat. She loves treats and can do paw, high-five, sit, and come to her humans when she hears ‘come, Toffee, come’ or clicking sounds. She loves chasing and catching wand toys with dangling sparkling things and would play with about anything to keep her entertained. It’s fun to watch her do her zoomie session after she leaves the litter box and her high fun energy often brings a smile to her hard-working exhausted humans. Toffee has a heart murmur, but it is no more likely than anything else to develop into more severe heart issues.",2023-03-13 13:36:56+00:00
18924648,https://catcafebk.com/our-cats/?cat=18924648,Tomato & Pickle,6 Months 19 Days ,,False,False,False,False,True,False,Domestic Short Hair ,"Tomato and Pickle are sweet and cuddly kittens who plop right next to you or on top of you for a snuggle. They are always together, whether it’s playing or cuddling up together for a nap. Tomato is feisty and loves to play — she will chase pretty much anything that will roll around the floor! Pickle is a lot more calm and loves to chill, but he will follow Tomato and play whenever she wants. They are both very gentle and are always ready for treats.",2023-03-13 13:36:56+00:00
19006297,https://catcafebk.com/our-cats/?cat=19006297,Toothless,5 Years 4 Months , Male,False,False,False,True,False,True,Domestic Short Hair ,"Toothless was a popular fixture on his Flatbush block and was fed daily by a resident caretaker until the building super became hostile to him. After going to foster he got a full mouth extraction due to severe dental disease, but he still enjoys dry food and loves Temptations. Toothless didn’t always have positive encounters with humans on the street and sometimes he can still have defensive instincts, but he has become very affectionate and loves being petted. He is also extremely playful. He loves string toys and he never tires of his plastic tiered rolling ball toy. He has exhibited some bullying behavior with mellow female cats, but could possibly find a playmate with a high-spirited male that matches his energy.",2023-03-13 13:36:56+00:00
17992910,https://catcafebk.com/our-cats/?cat=17992910,Truby Steele,3 Years 0 Months , Female,False,False,False,False,False,False,Domestic Short Hair ,"Truby is sweet-tempered, compact little cat with loads of charm. Her tabby markings mixed with a lovely orange tone that comes out when she lounges in the sunlight. While she’s not yet at the snuggly phase, she’s very sociable and will march right up to you for some people time or take nibble a treat from your hand. She needs patient humans and a calm and quiet home where she can continue to blossom. We think that she would probably be happier with a polite and braver cat companion.",2023-03-13 13:36:56+00:00
19072624,https://catcafebk.com/our-cats/?cat=19072624,Tuki,5 Years 0 Months , Female,False,False,False,True,False,True,Domestic Short Hair ,"Tuki is a very cute petite lady with a short tail like a bunny. She may be reserved at first, but once comfortable, she will enjoy scratched on her head and cheeks. She also loves to be brushed. Tuki doesn’t mind being with other cats, but she can also be a solo cat.",2023-03-13 13:36:56+00:00
18469036,https://catcafebk.com/our-cats/?cat=18469036,TW & Sapling,11 Months 20 Days ,,False,True,True,False,True,False,Domestic Short Hair ,"TW and Sapling will certainly add some cuteness and excitement to your life. They love playing and wrestling with each other and get along extremely well with other cats in the household. Sapling likes to be close to people (she’s almost always in the same room as her foster), but isn’t much of a cuddler. TW is more independent, but will curl right up next to you on the couch. 

Both cats are gorgeous, sleek black cats. Sapling has red undertones to his slightly fluffier coat and TW has adorable white markings on her belly (they’ve been described as a little bikini). 

These kittens love an opportunity to play around with either ribbons or “real” cat toys.",2023-03-13 13:36:56+00:00
18667410,https://catcafebk.com/our-cats/?cat=18667410,Waldorf,14 Years 0 Months , Male,True,True,True,True,False,True,Domestic Short Hair ,"Cat? Rabbit? Muppet? Waldorf is a senior cat with many distinct and loveable qualities. He loves to be around people and will never shy away from asking for scritches, pets, brushies and more food. And boy oh boy does he love food! He knows what he wants and will gladly steal that yummy looking steak off your plate. And like a true gentleman, he prefers water out of a cup, but if he must, a bowl will do just fine. His delicate tummy loves novel protein food because he’s all about that non-GMO lifestyle. Waldorf is on a once daily pill for a chronic health issue but he takes his pill like a champ. Won’t you adopt this sweet senior boy home and help make the last chapters of his life the best ever?",2023-03-13 13:36:56+00:00
19014862,https://catcafebk.com/our-cats/?cat=19014862,Whitley,5 Months 11 Days , Female,False,False,False,True,False,True,Domestic Short Hair ,"Whitley is a very sweet and friendly feline. With a calm demeanor and gentle nature, Whitley is perfect for those seeking a more independently minded companion. She is comfortable with being picked up in your arms and she loves receiving head and chin scratches. Whitley is currently on a wet food diet as she is showing symptoms which may be related to kidney disease. While tolerant of other cats, she prefers an area she can call her own.",2023-03-13 13:36:56+00:00
19047320,https://catcafebk.com/our-cats/?cat=19047320,Winding Road & Turbo,6 Months 20 Days , Male,True,True,True,False,True,False,Domestic Short Hair ,"Turbo and Winding Road are an entertaining and ridiculous pair. Turbo is definitely the brains of the operation and will often send his buddy out to investigate new situations. Winding Road is obsessed with playing and really, really bad at hide and seek. These besties are good with other cats and would be happy with kids or dogs.",2023-03-13 13:36:56+00:00
